,courses_id,course_name,department_id
7224,MUSC 7138, Contemporary Issues in College Teaching,MUSC
7225,MUSC 7143, Qualitative Research in Music Education,MUSC
7226,MUSC 7203, Doctoral Seminar in Music Education,MUSC
7227,MUSC 7801, Doctoral Seminar in Music Theory,MUSC
7228,MUSC 7822, Seminar in Musicology,MUSC
7229,NAVR 1010, Introduction to Naval Science,NAVR
7230,NAVR 2020, Seapower and Maritime Affairs,NAVR
7231,NAVR 3020, Naval Operations and Seamanship,NAVR
7232,NAVR 3030, Naval Engineering Systems,NAVR
7233,NAVR 3040, Weapons and Systems Analysis,NAVR
7234,NAVR 3101, Evolution of Warfare,NAVR
7235,NAVR 3201, Fundamentals  of Maneuver Warfare,NAVR
7236,NAVR 4010, Leadership and Management,NAVR
7237,NAVR 4020, Leadership and Ethics,NAVR
7238,NAVR 4030, Navigation,NAVR
7239,NRSC 2100, Introduction to Neuroscience,NRSC
7240,NRSC 2101, Topics in Neuroscience,NRSC
7241,NRSC 2125, Introduction to Neuroscience I: Foundations,NRSC
7242,NRSC 2150, Introduction to Neuroscience II: Systems,NRSC
7243,NRSC 2200, Laboratory Techniques in Neuroscience,NRSC
7244,NRSC 4011, Senior Thesis,NRSC
7245,NRSC 4015, Affective Neuroscience,NRSC
7246,NRSC 4032, Neurobiology of Learning and Memory,NRSC
7247,NRSC 4062, The Neurobiology of Stress,NRSC
7248,NRSC 4072, Clinical Neuroscience: A Clinical and Pathological Perspective,NRSC
7249,NRSC 4082, Neural Circuits of Learning and Decision Making,NRSC
7250,NRSC 4092, Behavioral Neuroendocrinology,NRSC
7251,NRSC 4132, Neuropharmacology,NRSC
7252,NRSC 4155, Cognitive Neuroscience/Neuropsychology,NRSC
7253,NRSC 4420, Genetics of Brain and Behavior,NRSC
7254,NRSC 4542, The Neurobiology of Mental Illness,NRSC
7255,NRSC 4545, Neurobiology of Addiction,NRSC
7256,NRSC 4561, Special Topics in Neuroscience,NRSC
7257,NRSC 4572, Developmental Neurobiology,NRSC
7258,NRSC 4841, Independent Study in Neuroscience,NRSC
7259,NRSC 5015, Affective Neuroscience,NRSC
7260,NRSC 5032, Neurobiology of Learning and Memory,NRSC
7261,NRSC 5072, Clinical Neuroscience: A Clinical and Pathological Perspective,NRSC
7262,NRSC 5082, Neural Circuits of Learning and Decision Making,NRSC
7263,NRSC 5092, Behavioral Neuroendocrinology,NRSC
7264,NRSC 5100, Introduction to Neuroscience I,NRSC
7265,NRSC 5110, Introduction to Neuroscience II,NRSC
7266,NRSC 5132, Neuropharmacology,NRSC
7267,NRSC 5262, Mammalian Neuroanatomy,NRSC
7268,NRSC 5545, Neurobiology of Addiction,NRSC
7269,NRSC 5911, Teaching of Neuroscience,NRSC
7270,NRSC 6100, Advances in Neuroscience Seminar,NRSC
7271,NRSC 6602, Behavioral Neuroscience Professional Skills Development,NRSC
7272,NRSC 7102, Topics in Neuroscience,NRSC
7273,NRSC 7152, Special Topics in Neuroscience V,NRSC
7274,NRLN 2000, Ways of Knowing: Constructions of Knowledge in the Academy and Beyond,NRLN
7275,NRLN 3500, Constructions of Knowledge in the Fields,NRLN
7276,OPIM 6070, Survey of Operations Research,OPIM
7277,OPIM 6080, Operations Management,OPIM
7278,OPIM 6820, Special Topics in Systems,OPIM
7279,OPIM 6900, Independent Study,OPIM
7280,OPIM 6930, Assessing Sustainable Energy Technologies,OPIM
7281,OPIM 6940, Masters Candidate,OPIM
7282,OPIM 6950, Master's Thesis,OPIM
7283,OPIM 7110, Simulation Modeling and Analysis,OPIM
7284,OPIM 7120, Discrete Optimization,OPIM
7285,OPIM 7330, Advanced Operations Management Modeling,OPIM
7286,OPIM 7400, Stochastic Dynamic Programming with Applications,OPIM
7287,OPIM 7800, Doctoral Proseminar in Systems,OPIM
7288,OPIM 7805, Foundations of Research in Information Systems,OPIM
7289,OPIM 7810, Technical Topics in Information Systems Research,OPIM
7290,OPIM 7815, Behavioral Topics in Information Systems Research,OPIM
7291,OPIM 7820, Advanced Research in Information Systems,OPIM
7292,OPIM 8820, Large-Scale Optimization,OPIM
7293,OPIM 8900, Independent Study,OPIM
7294,OPIM 8990, Doctoral Dissertation,OPIM
7295,OPMG 6900, Independent Study,OPMG
7296,OPMG 6940, Master's Candidate for Degree,OPMG
7297,OPMG 6950, Master's Thesis,OPMG
7298,OPMG 8990, Doctoral Dissertation,OPMG
7299,ORGL 5005, Leadership and Organizations,ORGL
7300,ORGL 5010, Leading Change and Innovation,ORGL
7301,ORGL 5015, Analytics and Data-Driven Decision Making,ORGL
7302,ORGL 5020, Strategic Communication,ORGL
7303,ORGL 5025, Performance Management,ORGL
7304,ORGL 5105, Negotiation and Conflict Resolution,ORGL
7305,ORGL 5110, Human Resources Law,ORGL
7306,ORGL 5115, Total Rewards Strategies,ORGL
7307,ORGL 5120, Training and Development,ORGL
7308,ORGL 5205, Strategic Planning in Organizations,ORGL
7309,ORGL 5210, Competitive Analysis and Positioning,ORGL
7310,ORGL 5215, Organizations and the Law,ORGL
7311,ORGL 5220, Operations and Designs of Organizations,ORGL
7312,ORGL 5305, Leadership and Intrapreneurship,ORGL
7313,ORGL 5310, Design Thinking,ORGL
7314,ORGL 5315, Strategy and Innovation,ORGL
7315,ORGL 5320, Building and Leading Innovative Work Teams,ORGL
7316,ORGL 5405, Diversity and Organizational Communication,ORGL
7317,ORGL 5410, Dynamics of Group Communication,ORGL
7318,ORGL 5415, Organizational Culture,ORGL
7319,ORGL 5420, Knowledge Management,ORGL
7320,ORGL 6830, Master's Capstone (MSOL),ORGL
7321,ORMG 7310, Seminar on Organizational Behavior,ORMG
7322,ORMG 7320, Doctoral Seminar: Organization Theory,ORMG
7323,ORMG 7330, Seminar and Practicum in Organization Development,ORMG
7324,ORMG 7800, Doctoral Proseminar: Management,ORMG
7325,ORMG 7830, Research Design and Methods in Management,ORMG
7326,ORMG 8820, Graduate Seminar,ORMG
7327,ORMG 8900, Independent Study,ORMG
7328,ORMG 8990, Doctoral Dissertation,ORMG
7329,OREC 5000, Introduction to the Outdoor Recreation Economy,OREC
7330,OREC 5001, Sustainability Practices within the Outdoor Recreation Economy,OREC
7331,OREC 5002, Leading Sustainable Change in the ORE,OREC
7332,OREC 5003, Outdoor Recreation Project Tools and Skills,OREC
7333,OREC 5004, Environmental Justice and Stewardship,OREC
7334,OREC 5005, Issues in Public Lands,OREC
7335,OREC 5006, Issues in Natural Resources Management,OREC
7336,OREC 5007, Public Lands and Natural Resources Policy Project,OREC
7337,OREC 5008, Community Economic Development Strategies for the Outdoor Recreation Economy,OREC
7338,OREC 5009, Resilient Communities and Business Development,OREC
7339,OREC 5010, Community Economic Development Tools for the ORE,OREC
7340,OREC 5011, Outdoor Recreation Economy Community Economic Development Project,OREC
7341,OREC 5012, Strategic Leadership in the Outdoor Recreation Economy,OREC
7342,OREC 5013, Circular Economy and Integration of Sustainable Business Practices,OREC
7343,OREC 5014, Outdoor Recreation Business Project,OREC
7344,OREC 5015, Building an Outdoor Recreation Enterprise,OREC
7345,OREC 5016, Foundations of Environmental Law and Culture,OREC
7346,OREC 5017," Environmental Movements, Alliances, and Legal Change",OREC
7347,OREC 5018, Community and Place Matters,OREC
7348,OREC 5019, Building Community Capacity and Readiness for the Outdoor Recreation Economy,OREC
7349,OREC 5020, The Business of Outdoor Recreation,OREC
7350,OREC 6100, Special Topics for Outdoor Recreation Economy,OREC
7351,PACS 2500," Introduction to Peace, Conflict and Security Studies",PACS
7352,PACS 3540," Migration, Human Rights, and Conflict in the Mediterranean",PACS
7353,PACS 3700, Communication and Conflict Management,PACS
7354,PACS 3800, Security Studies,PACS
7355,PACS 3850, International Conflict Resolution and Peacebuilding,PACS
7356,PACS 3860, Environmental Conflict and Conflict Resolution,PACS
7357,PACS 3870, Nonviolent Civil Resistance: Movements and Strategies,PACS
7358,PACS 4000," Special Topics in Peace, Conflict and Security Studies",PACS
7359,PACS 4500," Senior Seminar in Peace, Conflict and Security Studies",PACS
7360,PACS 4900, Undergraduate Independent Study,PACS
7361,PMUS 1105, Keyboard Musicianship 1,PMUS
7362,PMUS 1117, Musical Theatre Studio I,PMUS
7363,PMUS 1184, Voice Class,PMUS
7364,PMUS 1205, Keyboard-Musicianship 2,PMUS
7365,PMUS 1217, Musical Theatre Studio II,PMUS
7366,PMUS 1515, Jazz Piano Class,PMUS
7367,PMUS 1726, Voice,PMUS
7368,PMUS 2105, Keyboard-Musicianship 3,PMUS
7369,PMUS 2117, Musical Theatre Studio Class III,PMUS
7370,PMUS 2184, Voice Class,PMUS
7371,PMUS 2205, Keyboard-Musicianship 4,PMUS
7372,PMUS 2726, Voice,PMUS
7373,PMUS 3117, Musical Theatre Studio Class IV,PMUS
7374,PMUS 3167, Opera Theatre Stagecraft,PMUS
7375,PMUS 3271, Basic Improvisation,PMUS
7376,PMUS 4105, Supervised Accompanying,PMUS
7377,PMUS 4137, Opera Theatre 1,PMUS
7378,PMUS 4147, Opera Theatre 2,PMUS
7379,PMUS 4157, Opera Practicum,PMUS
7380,PMUS 4167, Opera Theatre Lab,PMUS
7381,PMUS 4257, Musical Theatre Performance/Ensemble Practicum,PMUS
7382,PMUS 4497, Vocal Repertoire Coaching,PMUS
7383,PMUS 4517, Orchestral Repertoire,PMUS
7384,PMUS 5137, Opera Theatre 1,PMUS
7385,PMUS 5147, Opera Theatre 2,PMUS
7386,PMUS 5184, Graduate Voice Class,PMUS
7387,PMUS 5497, Vocal Repertoire Coaching,PMUS
7388,PMUS 5526, Composition,PMUS
7389,PMUS 5536, Intermed Conducting,PMUS
7390,PMUS 5566, Guitar,PMUS
7391,PMUS 5576, Harp,PMUS
7392,PMUS 5586, Harpsichord,PMUS
7393,PMUS 5626, Percussion,PMUS
7394,PMUS 5726, Voice,PMUS
7395,PMUS 6506, Bassoon,PMUS
7396,PMUS 6516, Clarinet,PMUS
7397,PMUS 6556, Flute,PMUS
7398,PMUS 6596, Horn,PMUS
7399,PMUS 6606, Oboe,PMUS
7400,PMUS 6696, Viola,PMUS
7401,PMUS 6706, Violin,PMUS
7402,PMUS 6716, Violoncello,PMUS
7403,PMUS 6726, Voice,PMUS
7404,PHIL 1000, Introduction to Philosophy,PHIL
7405,PHIL 1010, Introduction to Western Philosophy: Ancient,PHIL
7406,PHIL 1020, Introduction to Western Philosophy: Modern,PHIL
7407,PHIL 1030, Introduction to Global Philosophy,PHIL
7408,PHIL 1100, Ethics,PHIL
7409,PHIL 1160, Introduction to Medical Ethics,PHIL
7410,PHIL 1200, Contemporary Social Problems,PHIL
7411,PHIL 1250," Poverty, Power, and Patriotism: Issues of Global Justice",PHIL
7412,PHIL 1350," Knowledge, Mind, and Reality",PHIL
7413,PHIL 1400, Philosophy and the Sciences,PHIL
7414,PHIL 1440, Critical Thinking,PHIL
7415,PHIL 1500," Reading, Writing and Reasoning",PHIL
7416,PHIL 1600, Philosophy and Religion,PHIL
7417,PHIL 1700, Philosophy and the Arts,PHIL
7418,PHIL 1750, Philosophy through Literature,PHIL
7419,PHIL 1800, Open Topics/Philosophy,PHIL
7420,PHIL 2140, Environmental Justice,PHIL
7421,PHIL 2150, Ethics and Sex,PHIL
7422,PHIL 2160, Ethics and Information Technology,PHIL
7423,PHIL 2170, Ethics and Economics,PHIL
7424,PHIL 2200, Major Social and Political Theories,PHIL
7425,PHIL 2220, Philosophy and Law,PHIL
7426,PHIL 2240, Philosophy and Sports,PHIL
7427,PHIL 2260, Philosophy and Food,PHIL
7428,PHIL 2270, Philosophy and Race,PHIL
7429,PHIL 2290, Philosophy and Gender,PHIL
7430,PHIL 2380, Philosophy and Psychiatry,PHIL
7431,PHIL 2390, Philosophy and Psychology,PHIL
7432,PHIL 2440, Symbolic Logic,PHIL
7433,PHIL 2710, Philosophy and Film,PHIL
7434,PHIL 2750, Philosophy and Science Fiction,PHIL
7435,PHIL 2800, Open Topics/Philosophy,PHIL
7436,PHIL 2840, Independent Study,PHIL
7437,PHIL 3000, History of Ancient Philosophy,PHIL
7438,PHIL 3010, History of Modern Philosophy,PHIL
7439,PHIL 3030, Asian Philosophies,PHIL
7440,PHIL 3040, African Philosophy: Personhood and Morality,PHIL
7441,PHIL 3100, Ethical Theory,PHIL
7442,PHIL 3110, Feminist Practical Ethics,PHIL
7443,PHIL 3140, Environmental Ethics,PHIL
7444,PHIL 3160, Bioethics,PHIL
7445,PHIL 3180, Critical Thinking: Contemporary Topics,PHIL
7446,PHIL 3190, War and Morality,PHIL
7447,PHIL 3200, Social and Political Philosophy,PHIL
7448,PHIL 3260, Philosophy and the International Order,PHIL
7449,PHIL 3290, War and Morality and the Enduring Struggle for Freedom,PHIL
7450,PHIL 3310, Cognitive Science,PHIL
7451,PHIL 3410, History of Science: Ancients to Newton,PHIL
7452,PHIL 3430, History of Science: Newton to Einstein,PHIL
7453,PHIL 3480, Critical Thinking/Writing in Philosophy,PHIL
7454,PHIL 3600, Philosophy of Religion,PHIL
7455,PHIL 3700, Aesthetic Theory,PHIL
7456,PHIL 3800, Open Topics in Philosophy,PHIL
7457,PHIL 3840, Independent Study,PHIL
7458,PHIL 3930, Internship in Applied Philosophy,PHIL
7459,PHIL 4010, Single Philosopher,PHIL
7460,PHIL 4020, Topics in the History of Philosophy,PHIL
7461,PHIL 4030, Medieval Philosophy,PHIL
7462,PHIL 4040, Studies in 20th Century Philosophy,PHIL
7463,PHIL 4070, Existentialist Philosophy,PHIL
7464,PHIL 4110, Contemporary Moral Theory,PHIL
7465,PHIL 4120, Philosophy and Animals,PHIL
7466,PHIL 4150, Topics in Applied Ethics,PHIL
7467,PHIL 4200, Contemporary Political Philosophy,PHIL
7468,PHIL 4210, Classical Greek Political Thought,PHIL
7469,PHIL 4250, Marxism,PHIL
7470,PHIL 4260, Philosophy of Law,PHIL
7471,PHIL 4300, Philosophy of Mind,PHIL
7472,PHIL 4340, Epistemology,PHIL
7473,PHIL 4360, Metaphysics,PHIL
7474,PHIL 4370, Free Will and Determinism,PHIL
7475,PHIL 4400, Philosophy of Science,PHIL
7476,PHIL 4440, Topics in Logic,PHIL
7477,PHIL 4450, History and Philosophy of Physics,PHIL
7478,PHIL 4460, Modal Logic,PHIL
7479,PHIL 4470, Probability and Rational Choice,PHIL
7480,PHIL 4480, Formal Methods in Philosophy,PHIL
7481,PHIL 4490, Philosophy of Language,PHIL
7482,PHIL 4800, Open Topics in Philosophy,PHIL
7483,PHIL 4830, Senior Seminar in Philosophy,PHIL
7484,PHIL 4840, Independent Study,PHIL
7485,PHIL 4950, Honors Thesis,PHIL
7486,PHIL 5010, Single Philosopher,PHIL
7487,PHIL 5020, Topics in the History of Philosophy,PHIL
7488,PHIL 5030, Greek Philosophical Texts,PHIL
7489,PHIL 5040, Latin Philosophical Texts,PHIL
7490,PHIL 5100, Ethics,PHIL
7491,PHIL 5110, Contemporary Moral Theory,PHIL
7492,PHIL 5120, Philosophy and Animals,PHIL
7493,PHIL 5150, Topics in Applied Ethics,PHIL
7494,PHIL 5200, Contemporary Political Philosophy,PHIL
7495,PHIL 5210, Philosophy and Social Policy,PHIL
7496,PHIL 5230, Bioethics and Public Policy,PHIL
7497,PHIL 5240, Seminar in Environmental Philosophy,PHIL
7498,PHIL 5260, Philosophy of Law,PHIL
7499,PHIL 5290, Topics in Values and Social Policy,PHIL
7500,PHIL 5300, Philosophy of Mind,PHIL
7501,PHIL 5340, Epistemology,PHIL
7502,PHIL 5360, Metaphysics,PHIL
7503,PHIL 5370, Free Will and Determinism,PHIL
7504,PHIL 5400, Philosophy of Science,PHIL
7505,PHIL 5440, Topics in Logic,PHIL
7506,PHIL 5450, History and Philosophy of Physics,PHIL
7507,PHIL 5460, Modal Logic,PHIL
7508,PHIL 5470, Probability and Rational Choice,PHIL
7509,PHIL 5480, Formal Methods in Philosophy,PHIL
7510,PHIL 5490, Philosophy of Language,PHIL
7511,PHIL 5550, Metaphysics and Epistemology Proseminar,PHIL
7512,PHIL 5600, Philosophy of Religion,PHIL
7513,PHIL 5700, Aesthetics,PHIL
7514,PHIL 5800, Open Topics in Philosophy,PHIL
7515,PHIL 5810, Special Topics in Philosophy,PHIL
7516,PHIL 5840, Graduate Independent Study,PHIL
7517,PHIL 6000, Seminar in the History of Philosophy,PHIL
7518,PHIL 6100, Seminar in Ethics,PHIL
7519,PHIL 6200, Seminar in Social and Political Philosophy,PHIL
7520,PHIL 6300, Seminar in Philosophy of Mind,PHIL
7521,PHIL 6310, Issues and Methods in Cognitive Science,PHIL
7522,PHIL 6340, Seminar in Epistemology,PHIL
7523,PHIL 6380, Seminar in Metaphysics,PHIL
7524,PHIL 6400, Seminar in Philosophy of Science,PHIL
7525,PHIL 6490, Seminar in Philosophy of Language,PHIL
7526,PHIL 6940, Master's Candidate for Degree,PHIL
7527,PHIL 6950, Master's Thesis,PHIL
7528,PHIL 7415, Cognitive Science Research Practicum,PHIL
7529,PHIL 7425, Cognitive Science Research Practicum 2,PHIL
7530,PHIL 7810, Topics in Cognitive Science,PHIL
7531,PHIL 8990, Doctoral Dissertation,PHIL
7532,PHYS 1000, Preparatory Physics,PHYS
7533,PHYS 1010, Physics of Everyday Life 1,PHYS
7534,PHYS 1020, Physics of Everyday Life 2,PHYS
7535,PHYS 1110, General Physics 1,PHYS
7536,PHYS 1115, General Physics 1 for Majors,PHYS
7537,PHYS 1120, General Physics 2,PHYS
7538,PHYS 1125, General Physics 2 for Majors,PHYS
7539,PHYS 1140, Experimental Physics 1,PHYS
7540,PHYS 1230, Light and Color for Nonscientists,PHYS
7541,PHYS 1240, Sound and Music,PHYS
7542,PHYS 1400, Fundamentals of Scientific Inquiry,PHYS
7543,PHYS 1580, Energy and Interactions,PHYS
7544,PHYS 2010, General Physics 1,PHYS
7545,PHYS 2020, General Physics 2,PHYS
7546,PHYS 2130, General Physics 3,PHYS
7547,PHYS 2150, Experimental Physics 2,PHYS
7548,PHYS 2170, Foundations of Modern Physics,PHYS
7549,PHYS 2210, Classical Mechanics and Mathematical Methods 1,PHYS
7550,PHYS 2600, Introduction to Programming and Scientific Computing,PHYS
7551,PHYS 2840, Independent Study,PHYS
7552,PHYS 3000, Science and Public Policy,PHYS
7553,PHYS 3050, Writing in Physics: Problem-Solving and Rhetoric,PHYS
7554,PHYS 3070, Energy and the Environment,PHYS
7555,PHYS 3090, Introduction to Quantum Computing,PHYS
7556,PHYS 3210, Classical Mechanics and Mathematical Methods 2,PHYS
7557,PHYS 3220, Quantum Mechanics 1,PHYS
7558,PHYS 3221, Tutorial Practicum for Quantum Mechanics 1,PHYS
7559,PHYS 3310, Principles of Electricity and Magnetism 1,PHYS
7560,PHYS 3311, Tutorial Practicum for Electricity & Magnetism 1,PHYS
7561,PHYS 3320, Principles of Electricity and Magnetism 2,PHYS
7562,PHYS 3330, Electronics for the Physical Sciences,PHYS
7563,PHYS 4130, Biological Electron Microscopy: Principles and Recent Advances,PHYS
7564,PHYS 4150, Plasma Physics,PHYS
7565,PHYS 4230, Thermodynamics and Statistical Mechanics,PHYS
7566,PHYS 4340, Introduction to Solid State Physics,PHYS
7567,PHYS 4410, Quantum Mechanics 2,PHYS
7568,PHYS 4420, Nuclear and Particle Physics,PHYS
7569,PHYS 4430, Advanced Laboratory,PHYS
7570,PHYS 4450, History and Philosophy of Physics,PHYS
7571,PHYS 4460, Teaching and Learning Physics,PHYS
7572,PHYS 4510, Optics,PHYS
7573,PHYS 4550," Cells, Molecules and Tissues: A Biophysical Approach",PHYS
7574,PHYS 4560, Introduction to Biophysics,PHYS
7575,PHYS 4610, Physics Honors,PHYS
7576,PHYS 4620, Physics Honors,PHYS
7577,PHYS 4630, Physics Honors,PHYS
7578,PHYS 4700, Quantum Forge I,PHYS
7579,PHYS 4710, Quantum Forge II,PHYS
7580,PHYS 4810, Special Topics in Physics,PHYS
7581,PHYS 4840, Independent Study,PHYS
7582,PHYS 4850, Independent Study,PHYS
7583,PHYS 4970, Seminar on Physical Methods in Biology,PHYS
7584,PHYS 5030, Intermediate Mathematical Physics 1,PHYS
7585,PHYS 5040, Intermediate Mathematical Physics 2,PHYS
7586,PHYS 5070, Introduction to Computational Physics,PHYS
7587,PHYS 5130, Biological Electron Microscopy: Principles and Recent Advances,PHYS
7588,PHYS 5141, Astrophysical and Space Plasmas,PHYS
7589,PHYS 5150, Introductory Plasma Physics,PHYS
7590,PHYS 5160, Fundamentals of Optics and Lasers,PHYS
7591,PHYS 5210, Theoretical Mechanics,PHYS
7592,PHYS 5250, Introduction to Quantum Mechanics 1,PHYS
7593,PHYS 5260, Introduction to Quantum Mechanics 2,PHYS
7594,PHYS 5400, Introduction to Fluid Dynamics,PHYS
7595,PHYS 5430, Advanced Laboratory,PHYS
7596,PHYS 5450, History and Philosophy of Physics,PHYS
7597,PHYS 5460, Teaching and Learning Physics,PHYS
7598,PHYS 5550," Cells, Molecules and Tissues: A Biophysical Approach",PHYS
7599,PHYS 5560, Introduction to Biophysics,PHYS
7600,PHYS 5606, Optics Laboratory,PHYS
7601,PHYS 5730, Particle Physics,PHYS
7602,PHYS 5770, Gravitational Theory (Theory of General Relativity),PHYS
7603,PHYS 5840, Selected Topics for Graduate Independent Study,PHYS
7604,PHYS 5970, Seminar on Physical Methods in Biology,PHYS
7605,PHYS 6260, Geometry of Quantum Fields and Strings,PHYS
7606,PHYS 6610, Earth and Planetary Physics 1,PHYS
7607,PHYS 6620, Earth and Planetary Physics 2,PHYS
7608,PHYS 6630, Earth and Planetary Physics 3,PHYS
7609,PHYS 6650, Seminar in Geophysics,PHYS
7610,PHYS 6655, InSAR Processing and Interpretation,PHYS
7611,PHYS 6670, Geophysical Inverse Theory,PHYS
7612,PHYS 6940, Master's Candidate for Degree,PHYS
7613,PHYS 6950, Master's Thesis,PHYS
7614,PHYS 7160, Intermediate Plasma Physics,PHYS
